region,riverBasin,Variable,2020,2060
Africa_Southern,ZambeziR,Shrubland,0.001270365,0.001234765
Africa_Western,ZambeziR,Cropland,0.004697407,0.011949742
Africa_Western,ZambeziR,Managed_Forest,0.00781667,0.0107781
Africa_Western,ZambeziR,Unmanaged_Forest,0.067523018,0.062778182
Africa_Western,ZambeziR,Grassland,0.086562344,0.082328395
Africa_Western,ZambeziR,OtherArable,0.00478945,0.0038459
Africa_Western,ZambeziR,Managed_Pasture,6.44E-05,1.70E-04
Africa_Western,ZambeziR,Unmanaged_Pasture,0.004931792,0.004534487
China,ZiyaHe,Cropland,13.94224872,15.43252314
China,ZiyaHe,Managed_Forest,4.13841,4.85151
China,ZiyaHe,Unmanaged_Forest,3.26637,2.56623
China,ZiyaHe,Grassland,1.73296,1.60469
China,ZiyaHe,OtherArable,0,0
China,ZiyaHe,OtherNotArable,0.626972,0.626972
China,ZiyaHe,Managed_Pasture,0.492576,0.560674
China,ZiyaHe,Unmanaged_Pasture,9.57726,8.13477
China,ZiyaHe,Shrubland,0.00801536,0.00742204
